Class,Genus,Species,Common name,Mass_kg,Max_longevity_yr,log10M,log10T
Aves,Buteo,jamaicensis,Red-tailed hawk,1.362,30.7,0.13417710757676637,1.4871383754771865
Aves,Buteo,lagopus,Rough-legged hawk,0.98064,18.8,-0.008490395991965206,1.2741578492636798
Aves,Buteo,lineatus,Red-shouldered hawk,0.607,22.4,-0.21681130892474243,1.3502480183341627
Aves,Buteo,platypterus,Broad-winged hawk,0.454,18.3,-0.34294414714289606,1.2624510897304295
Aves,Buteo,regalis,Ferruginous hawk,1.5,23.7,0.17609125905568124,1.374748346010104
Aves,Buteo,solitarius,Hawaiian hawk,0.505,17.0,-0.2967086218813386,1.2304489213782739
Aves,Buteo,swainsoni,Swainson's hawk,0.98064,24.9,-0.008490395991965206,1.3961993470957363
Aves,Buteogallus,anthracinus,Common black hawk,0.837,13.5,-0.07727454200674003,1.130333768495006
Aves,Circaetus,gallicus,Short-toed eagle,1.6995,17.3,0.23032116891907847,1.2380461031287955
Aves,Circus,aeruginosus,Western marsh harrier,0.7115,20.1,-0.14782509557969686,1.3031960574204888
Aves,Circus,approximans,Swamp harrier,0.7525,11.0,-0.12349349573411905,1.041392685158225
Aves,Circus,cyaneus,Northern harrier,0.392,17.1,-0.4067139329795427,1.2329961103921538
Aves,Circus,macrourus,Pallid harrier,0.3885,13.5,-0.4106089768630669,1.130333768495006
Aves,Circus,pygargus,Montagu's harrier,0.3155,16.3,-0.5010006364198469,1.212187604403958
Aves,Elanus,axillaris,Black-shouldered kite,0.2655,3.5,-0.575935474582512,0.5440680443502757
Aves,Elanus,caeruleus,Black-winged kite,0.2605,6.0,-0.5841922723644567,0.7781512503836436
Aves,Elanus,leucurus,White-tailed kite,0.28,6.0,-0.5528419686577808,0.7781512503836436
Aves,Geranoaetus,melanoleucus,Black-chested buzzard-eagle,2.4475,42.0,0.38872270047517543,1.6232492903979006
Aves,Gypaetus,barbatus,Bearded vulture,5.07,40.0,0.705007959333336,1.6020599913279625
Aves,Gypohierax,angolensis,Palm-nut vulture,1.6,27.1,0.20411998265592482,1.4329692908744058
Aves,Gyps,africanus,White-backed vulture,5.433,19.7,0.7350397050337208,1.294466226161593
Aves,Gyps,coprotheres,Cape vulture,8.177,31.2,0.9125939977521057,1.4941545940184429
Aves,Gyps,fulvus,"Griffon vulture, or Eurasian griffon",7.436,41.4,0.871339381099861,1.6170003411208989
Aves,Haliaeetus,albicilla,White-tailed sea-eagle,6.6965,42.0,0.8258478731712857,1.6232492903979006
Aves,Haliaeetus,leucocephalus,Bald eagle,3.175,48.0,0.5017437296279944,1.6812412373755872
Aves,Haliastur,indus,Brahminy kite,0.529,24.5,-0.2765443279648142,1.3891660843645326
Aves,Haliastur,sphenurus,Whistling kite,0.755,20.4,-0.12205304837081175,1.3096301674258988
Aves,Harpia,harpyja,Harpy eagle,4.8,16.8,0.6812412373755872,1.2253092817258628
Aves,Harpyopsis,novaeguineae,New Guinea eagle,2.0,30.0,0.3010299956639812,1.4771212547196624
Aves,Hieraaetus,morphnoides,Little eagle,0.791,38.7,-0.10182351650232342,1.5877109650189114
Aves,Ictinia,mississippiensis,Mississippi kite,0.266,11.2,-0.575118363368933,1.0492180226701815
Aves,Kaupifalco,monogrammicus,Lizard buzzard,0.2805,8.6,-0.5520671344078197,0.9344984512435677
Aves,Lophoictinia,isura,Square-tailed kite,0.5855,17.0,-0.23247310059161805,1.2304489213782739
Aves,Milvus,migrans,Black kite,1.0,24.0,0.0,1.380211241711606
Aves,Milvus,milvus,Red kite,1.08,38.0,0.03342375548694973,1.5797835966168101
Aves,Necrosyrtes,monachus,Hooded vulture,2.043,21.3,0.3102683666324476,1.3283796034387378
Aves,Neophron,percnopterus,Egyptian vulture,2.082,37.0,0.3184807251745173,1.568201724066995
Aves,Parabuteo,unicinctus,Harris's hawk,0.99426,25.0,-0.002500032302777732,1.3979400086720377
Aves,Pernis,apivorus,"European honey buzzard, or Western honey-buzzard",0.758,29.0,-0.12033079436794646,1.462397997898956
Aves,Pithecophaga,jefferyi,Philippine eagle,6.5,41.0,0.8129133566428556,1.6127838567197355
Aves,Rostrhamus,sociabilis,Snail kite,0.3525,17.0,-0.4528408786725825,1.2304489213782739
Aves,Terathopius,ecaudatus,Bateleur,2.2,55.0,0.3424226808222063,1.7403626894942439
Aves,Trigonoceps,occipitalis,White-headed vulture,3.016,5.7,0.47943133719773645,0.7558748556724915
Aves,Cathartes,aura,Turkey vulture,2.2,20.8,0.3424226808222063,1.3180633349627615
Aves,Coragyps,atratus,Black vulture,2.27,25.5,0.35602585719312274,1.4065401804339552
Aves,Gymnogyps,californianus,California condor,11.175,45.0,1.0482475318039741,1.6532125137753437
Aves,Sarcoramphus,papa,King vulture,3.405,40.0,0.532117116248804,1.6020599913279625
Aves,Vultur,gryphus,Andean condor,10.5,79.0,1.021189299069938,1.8976270912904414
Aves,Pandion,cristatus,Eastern osprey,1.5275,21.0,0.18398121891459188,1.3222192947339193
Aves,Pandion,haliaetus,Osprey,1.362,32.0,0.13417710757676637,1.505149978319906
Aves,Aix,galericulata,Mandarin duck,0.57,10.4,-0.24412514432750865,1.0170333392987803
